price,area,price_per_sqft,location,bhk,resale,furnished,school,security,carparking,hospital,playarea,liftavailable,vaastucompliant
89.58,1184,7565.878378378378,Hosa Road,2,0,1,9,9,9,9,9,9,9
48.83,1565,3120.1277955271566,Varthur,3,0,1,9,9,9,9,9,9,9
77.03,655,11760.30534351145,Hosa Road,1,0,1,9,9,9,9,9,9,9
115.0,1330,8646.616541353384,Varthur,2,0,1,9,9,9,9,9,9,9
83.78,1680,4986.9047619047615,Hosa Road,3,0,1,9,9,9,9,9,9,9
59.51,1195,4979.916317991632,Hosa Road,2,0,1,9,9,9,9,9,9,9
82.16,820,10019.512195121952,Hosa Road,1,0,1,9,9,9,9,9,9,9
195.0,1170,16666.666666666668,Hosa Road,2,0,1,9,9,9,9,9,9,9
185.0,2597,7123.60415864459,Harlur,4,0,1,9,9,9,9,9,9,9
125.0,2569,4865.706500583885,Harlur,4,0,1,9,9,9,9,9,9,9
180.0,1775,10140.845070422536,Whitefield Hope Farm Junction,3,0,1,9,9,9,9,9,9,9
122.0,2591,4708.60671555384,Whitefield Hope Farm Junction,4,0,1,9,9,9,9,9,9,9
117.0,1730,6763.005780346821,Whitefield Hope Farm Junction,3,0,1,9,9,9,9,9,9,9
39.15999,1597,2452.097056981841,Kannamangala,3,1,1,9,9,9,9,9,9,9
26.91,1310,2054.1984732824426,Narayanaghatta,3,0,1,9,9,9,9,9,9,9
39.46,900,4384.444444444444,Narayanaghatta,2,0,1,9,9,9,9,9,9,9
35.28,1320,2672.7272727272725,Narayanaghatta,3,0,1,9,9,9,9,9,9,9
36.77,1180,3116.1016949152545,Narayanaghatta,2,0,1,9,9,9,9,9,9,9
30.94,1230,2515.4471544715448,Narayanaghatta,3,0,1,9,9,9,9,9,9,9
38.86999,1035,3755.5545893719805,Narayanaghatta,2,0,1,9,9,9,9,9,9,9
40.06,1300,3081.5384615384614,Narayanaghatta,3,0,1,9,9,9,9,9,9,9
32.29,1340,2409.7014925373132,Narayanaghatta,3,0,1,9,9,9,9,9,9,9
32.17,1080,2978.703703703704,Narayanaghatta,2,0,1,9,9,9,9,9,9,9
32.17,1154,2787.694974003466,Gottigere,2,1,1,9,9,9,9,9,9,9
55.0,1154,4766.031195840555,Gottigere,2,1,1,9,9,9,9,9,9,9
40.0,1389,2879.7696184305255,Subramanyapura,3,1,1,9,9,9,9,9,9,9
40.0,1114,3590.664272890485,Horamavu,2,1,1,9,9,9,9,9,9,9
28.0,1140,2456.1403508771928,Yelahanka,2,1,1,9,9,9,9,9,9,9
382.0,1075,35534.88372093023,other,3,1,1,9,9,9,9,9,9,9
302.99999,3800,7973.683947368422,Hebbal,4,0,1,9,9,9,9,9,9,9
76.0,3335,2278.8605697151424,Hebbal,4,0,1,9,9,9,9,9,9,9
76.0,1527,4977.079240340537,Marathahalli,3,1,1,9,9,9,9,9,9,9
94.0,1527,6155.861165684349,Marathahalli,3,1,1,9,9,9,9,9,9,9
325.99999,1485,21952.86127946128,Ramamurthy Nagar,2,0,1,9,9,9,9,9,9,9
327.99999,2415,13581.780124223604,Rajajinagar,3,0,1,9,9,9,9,9,9,9
322.0,2436,13218.3908045977,Rajajinagar,3,0,1,9,9,9,9,9,9,9
486.0,2390,20334.728033472802,Rajajinagar,3,0,1,9,9,9,9,9,9,9
264.0,3600,7333.333333333333,Rajajinagar,4,0,1,9,9,9,9,9,9,9
491.0,1760,27897.727272727272,Rajajinagar,2,0,1,9,9,9,9,9,9,9
348.0,3643,9552.56656601702,Rajajinagar,4,0,1,9,9,9,9,9,9,9
332.0,2578,12878.200155159038,Rajajinagar,3,0,1,9,9,9,9,9,9,9
351.0,2461,14262.494920763917,Rajajinagar,3,0,1,9,9,9,9,9,9,9
134.0,2601,5151.864667435601,Rajajinagar,3,0,1,9,9,9,9,9,9,9
169.0,1510,11192.05298013245,Begur,3,0,1,9,9,9,9,9,9,9
39.0,1903,2049.3956910141883,Begur,3,0,1,9,9,9,9,9,9,9
24.0,1573,1525.7469802924347,Attibele,3,0,1,9,9,9,9,9,9,9
39.0,994,3923.5412474849095,Attibele,2,0,1,9,9,9,9,9,9,9
29.0,1573,1843.6109345200255,Attibele,3,0,1,9,9,9,9,9,9,9
24.0,1174,2044.2930153321977,Attibele,2,0,1,9,9,9,9,9,9,9
37.0,995,3718.592964824121,Attibele,2,0,1,9,9,9,9,9,9,9
32.0,1473,2172.437202987101,Attibele,3,0,1,9,9,9,9,9,9,9
50.0,1281,3903.2006245121,Attibele,2,0,1,9,9,9,9,9,9,9
62.0,1000,6200.0,Electronic City Phase 2,1,0,1,9,9,9,9,9,9,9
40.0,1075,3720.9302325581393,Electronic City Phase 2,2,0,1,9,9,9,9,9,9,9
39.0,1639,2379.4996949359365,Attibele,3,0,1,9,9,9,9,9,9,9
24.0,1574,1524.7776365946634,Attibele,3,0,1,9,9,9,9,9,9,9
46.0,994,4627.766599597586,Attibele,2,0,1,9,9,9,9,9,9,9
46.0,1075,4279.069767441861,Chikkalasandra,2,0,1,9,9,9,9,9,9,9
40.0,1075,3720.9302325581393,Chikkalasandra,2,0,1,9,9,9,9,9,9,9
38.0,1640,2317.0731707317073,Attibele,3,0,1,9,9,9,9,9,9,9
36.0,1529,2354.480052321779,Attibele,3,0,1,9,9,9,9,9,9,9
34.0,1473,2308.214528173795,Attibele,3,0,1,9,9,9,9,9,9,9
32.0,1371,2334.062727935813,Attibele,3,0,1,9,9,9,9,9,9,9
32.0,1281,2498.0483996877438,Attibele,2,0,1,9,9,9,9,9,9,9
24.0,1281,1873.536299765808,Attibele,2,0,1,9,9,9,9,9,9,9
29.0,995,2914.572864321608,Attibele,2,0,1,9,9,9,9,9,9,9
25.0,994,2515.0905432595573,Attibele,2,0,1,9,9,9,9,9,9,9
25.0,995,2512.5628140703516,Attibele,2,0,1,9,9,9,9,9,9,9
62.0,994,6237.424547283702,Attibele,2,0,1,9,9,9,9,9,9,9
62.0,1075,5767.441860465116,Electronic City Phase 2,2,0,1,9,9,9,9,9,9,9
74.0,1075,6883.720930232558,Electronic City Phase 2,2,0,1,9,9,9,9,9,9,9
61.0,1290,4728.6821705426355,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
24.0,1045,2296.650717703349,Electronic City Phase 2,2,0,1,9,9,9,9,9,9,9
75.0,994,7545.271629778672,Attibele,2,0,1,9,9,9,9,9,9,9
41.0,1290,3178.294573643411,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
38.0,1573,2415.7660521296884,Attibele,3,0,1,9,9,9,9,9,9,9
29.0,1529,1896.664486592544,Attibele,2,0,1,9,9,9,9,9,9,9
32.0,995,3216.0804020100504,Attibele,2,0,1,9,9,9,9,9,9,9
345.0,1281,26932.08430913349,Attibele,2,0,1,9,9,9,9,9,9,9
322.0,2557,12592.882283926476,Rajajinagar,3,0,1,9,9,9,9,9,9,9
322.0,2391,13467.168548724383,Rajajinagar,3,0,1,9,9,9,9,9,9,9
325.0,2386,13621.123218776194,Rajajinagar,3,0,1,9,9,9,9,9,9,9
476.0,2409,19759.236197592363,Rajajinagar,3,0,1,9,9,9,9,9,9,9
319.0,3526,9047.078842881452,Rajajinagar,4,0,1,9,9,9,9,9,9,9
257.0,2367,10857.625686523024,Rajajinagar,3,0,1,9,9,9,9,9,9,9
463.0,1718,26949.941792782305,Rajajinagar,2,0,1,9,9,9,9,9,9,9
476.0,3436,13853.317811408615,Rajajinagar,4,0,1,9,9,9,9,9,9,9
162.99999,3533,4613.6425134446645,Rajajinagar,4,0,1,9,9,9,9,9,9,9
79.72,1906,4182.581322140609,Begur,3,0,1,9,9,9,9,9,9,9
71.45999,1362,5246.695301027901,Yelahanka,2,0,1,9,9,9,9,9,9,9
98.99,1273,7776.119402985075,Yelahanka,2,0,1,9,9,9,9,9,9,9
73.2,1705,4293.255131964809,Yelahanka,3,0,1,9,9,9,9,9,9,9
89.54,1304,6866.564417177914,Yelahanka,2,0,1,9,9,9,9,9,9,9
69.98,1655,4228.398791540785,Varthur,3,0,1,9,9,9,9,9,9,9
66.95999,1505,4449.16877076412,Yelahanka,3,0,1,9,9,9,9,9,9,9
87.37,1440,6067.361111111111,Yelahanka,3,0,1,9,9,9,9,9,9,9
78.16,1879,4159.659393294305,Yelahanka,3,0,1,9,9,9,9,9,9,9
67.42,1681,4010.7079119571686,Yelahanka,3,0,1,9,9,9,9,9,9,9
87.6,1450,6041.379310344828,Yelahanka,3,0,1,9,9,9,9,9,9,9
80.02,1884,4247.346072186837,Yelahanka,3,0,1,9,9,9,9,9,9,9
40.0,1721,2324.2300987797794,Yelahanka,3,0,1,9,9,9,9,9,9,9
46.0,1529,3008.5022890778287,Attibele,3,0,1,9,9,9,9,9,9,9
48.0,465,10322.58064516129,Budigere Cross,1,0,1,9,9,9,9,9,9,9
76.0,488,15573.77049180328,Budigere Cross,1,0,1,9,9,9,9,9,9,9
27.5,815,3374.2331288343557,Budigere Cross,2,0,1,9,9,9,9,9,9,9
120.0,850,14117.64705882353,Kengeri,2,1,1,9,9,9,9,9,9,9
21.0,2814,746.2686567164179,Banashankari,4,1,1,9,9,9,9,9,9,9
235.0,1022,22994.129158512722,other,2,1,1,9,9,9,9,9,9,9
225.0,2560,8789.0625,Banashankari,3,1,1,9,9,9,9,9,9,9
125.0,2000,6250.0,other,3,0,1,9,9,9,9,9,9,9
235.0,1100,21363.636363636364,other,2,0,1,9,9,9,9,9,9,9
59.0,1580,3734.1772151898736,other,3,0,1,9,9,9,9,9,9,9
99.6,1086,9171.270718232045,Dasarahalli on Tumkur Road,1,0,1,9,9,9,9,9,9,9
59.0,1629,3621.853898096992,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
77.92,1629,4783.302639656231,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
99.6,1314,7579.908675799087,Krishnarajapura,1,0,1,9,9,9,9,9,9,9
65.86,1314,5012.176560121766,Krishnarajapura,1,0,1,9,9,9,9,9,9,9
110.0,1198,9181.969949916527,Talaghattapura,2,0,1,9,9,9,9,9,9,9
59.0,1500,3933.3333333333335,other,3,0,1,9,9,9,9,9,9,9
59.0,1086,5432.780847145488,Dasarahalli on Tumkur Road,1,0,1,9,9,9,9,9,9,9
62.0,1086,5709.02394106814,Dasarahalli on Tumkur Road,1,0,1,9,9,9,9,9,9,9
232.0,1086,21362.79926335175,Dasarahalli on Tumkur Road,1,0,1,9,9,9,9,9,9,9
588.0,1940,30309.278350515466,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
237.0,4900,4836.734693877551,Yeshwantpur,5,0,1,9,9,9,9,9,9,9
229.0,1975,11594.93670886076,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
460.0,1910,24083.769633507854,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
234.0,3835,6101.6949152542375,Yeshwantpur,4,0,1,9,9,9,9,9,9,9
450.0,1950,23076.923076923078,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
480.99999,3755,12809.586950732357,Yeshwantpur,4,0,1,9,9,9,9,9,9,9
312.0,4010,7780.548628428927,Yeshwantpur,4,0,1,9,9,9,9,9,9,9
252.0,2600,9692.307692307691,Yeshwantpur,4,0,1,9,9,9,9,9,9,9
232.0,2100,11047.619047619048,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
637.0,1940,32835.051546391755,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
468.0,5310,8813.559322033898,Yeshwantpur,5,0,1,9,9,9,9,9,9,9
246.0,3900,6307.692307692308,Yeshwantpur,4,0,1,9,9,9,9,9,9,9
492.0,2050,24000.0,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
313.0,4105,7624.847746650426,Yeshwantpur,4,0,1,9,9,9,9,9,9,9
135.0,2610,5172.413793103448,Yeshwantpur,4,0,1,9,9,9,9,9,9,9
133.0,1760,7556.818181818182,Yeshwantpur,4,0,1,9,9,9,9,9,9,9
131.0,1725,7594.202898550725,Yeshwantpur,4,0,1,9,9,9,9,9,9,9
117.0,1693,6910.809214412286,Yeshwantpur,4,0,1,9,9,9,9,9,9,9
115.0,1513,7600.793126239259,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
103.0,1479,6964.164976335362,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
116.0,1322,8774.583963691377,Yeshwantpur,2,0,1,9,9,9,9,9,9,9
132.0,1455,9072.164948453608,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
113.99999,1713,6654.990659661413,Yeshwantpur,4,0,1,9,9,9,9,9,9,9
46.07,1427,3228.451296426069,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
134.0,966,13871.635610766045,Nelamangala,2,0,1,9,9,9,9,9,9,9
60.0,1743,3442.340791738382,Yeshwantpur,4,0,1,9,9,9,9,9,9,9
54.34,1286,4225.505443234837,Nelamangala,3,0,1,9,9,9,9,9,9,9
40.0,1163,3439.3809114359415,Nelamangala,2,0,1,9,9,9,9,9,9,9
35.22999,814,4328.008599508599,Nelamangala,2,0,1,9,9,9,9,9,9,9
62.99,708,8896.892655367232,Nelamangala,2,0,1,9,9,9,9,9,9,9
76.92,1142,6735.551663747811,Talaghattapura,2,0,1,9,9,9,9,9,9,9
80.56,1414,5697.312588401697,Talaghattapura,3,0,1,9,9,9,9,9,9,9
80.76,1485,5438.383838383839,Talaghattapura,3,0,1,9,9,9,9,9,9,9
67.39,1489,4525.856279382136,Talaghattapura,3,0,1,9,9,9,9,9,9,9
87.37,1228,7114.820846905537,Talaghattapura,2,0,1,9,9,9,9,9,9,9
67.23999,1618,4155.747218788629,Talaghattapura,3,0,1,9,9,9,9,9,9,9
67.75,1225,5530.6122448979595,Talaghattapura,2,0,1,9,9,9,9,9,9,9
86.4,1235,6995.951417004048,Talaghattapura,2,0,1,9,9,9,9,9,9,9
93.11,1599,5823.014383989994,Talaghattapura,3,0,1,9,9,9,9,9,9,9
132.0,1730,7630.0578034682085,Talaghattapura,3,0,1,9,9,9,9,9,9,9
162.99999,2088,7806.512931034483,Hennur,3,0,1,9,9,9,9,9,9,9
86.29,2574,3352.369852369852,Hennur,3,0,1,9,9,9,9,9,9,9
130.0,1359,9565.857247976453,Hennur,2,0,1,9,9,9,9,9,9,9
137.99999,2061,6695.778262979136,Hennur,3,0,1,9,9,9,9,9,9,9
55.56,2187,2540.4663923182443,Hennur,3,0,1,9,9,9,9,9,9,9
45.07,1372,3284.985422740525,Yelahanka,3,0,1,9,9,9,9,9,9,9
53.13,1113,4773.584905660377,Yelahanka,2,0,1,9,9,9,9,9,9,9
55.93,1312,4262.957317073171,Yelahanka,3,0,1,9,9,9,9,9,9,9
42.64,1381,3087.6176683562635,Yelahanka,3,0,1,9,9,9,9,9,9,9
58.72,1053,5576.44824311491,Yelahanka,2,0,1,9,9,9,9,9,9,9
45.11,1450,3111.0344827586205,Yelahanka,3,0,1,9,9,9,9,9,9,9
44.63,1114,4006.283662477558,Yelahanka,2,0,1,9,9,9,9,9,9,9
56.9,1102,5163.339382940109,Yelahanka,2,0,1,9,9,9,9,9,9,9
46.37,1405,3300.355871886121,Yelahanka,3,0,1,9,9,9,9,9,9,9
43.53,1145,3801.7467248908297,Yelahanka,2,0,1,9,9,9,9,9,9,9
44.1,1075,4102.325581395349,Yelahanka,2,0,1,9,9,9,9,9,9,9
54.75,1089,5027.548209366391,Yelahanka,2,0,1,9,9,9,9,9,9,9
46.49,1352,3438.609467455621,Yelahanka,3,0,1,9,9,9,9,9,9,9
43.82,1148,3817.0731707317073,Yelahanka,2,0,1,9,9,9,9,9,9,9
43.05,1082,3978.743068391867,Yelahanka,2,0,1,9,9,9,9,9,9,9
56.21,1063,5287.8645343367825,Yelahanka,2,0,1,9,9,9,9,9,9,9
43.01,1388,3098.7031700288185,Yelahanka,3,0,1,9,9,9,9,9,9,9
56.41,1062,5311.676082862524,Yelahanka,2,0,1,9,9,9,9,9,9,9
42.8,1393,3072.505384063173,Yelahanka,3,0,1,9,9,9,9,9,9,9
48.55,1057,4593.188268684958,Yelahanka,2,0,1,9,9,9,9,9,9,9
112.0,1199,9341.117597998333,Yelahanka,2,0,1,9,9,9,9,9,9,9
86.72,1620,5353.086419753086,Harlur,3,0,1,9,9,9,9,9,9,9
140.0,1235,11336.032388663967,Harlur,2,0,1,9,9,9,9,9,9,9
140.0,2170,6451.612903225807,Junnasandra,3,0,1,9,9,9,9,9,9,9
109.0,2170,5023.041474654377,Junnasandra,3,0,1,9,9,9,9,9,9,9
109.0,1691,6445.89000591366,Junnasandra,3,0,1,9,9,9,9,9,9,9
140.0,1691,8279.124778237729,Junnasandra,3,0,1,9,9,9,9,9,9,9
636.0,1691,37610.881135422824,Junnasandra,3,0,1,9,9,9,9,9,9,9
133.0,2793,4761.9047619047615,Richmond Town,3,0,1,9,9,9,9,9,9,9
110.0,1900,5789.473684210527,Kumaraswamy Layout,3,0,1,9,9,9,9,9,9,9
44.0,1446,3042.8769017980635,Dasarahalli on Tumkur Road,3,0,1,9,9,9,9,9,9,9
44.0,1119,3932.082216264522,other,2,0,1,9,9,9,9,9,9,9
44.0,1119,3932.082216264522,other,2,0,1,9,9,9,9,9,9,9
190.0,1119,16979.445933869527,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
250.0,1600,15625.0,Koramangala,2,0,1,9,9,9,9,9,9,9
93.24,1900,4907.368421052632,Koramangala,2,0,1,9,9,9,9,9,9,9
68.59999,1332,5150.1493993994,Banashankari,3,0,1,9,9,9,9,9,9,9
71.65,980,7311.224489795919,Banashankari,2,0,1,9,9,9,9,9,9,9
61.3,1269,4830.575256107171,Kumaraswamy Layout,3,0,1,9,9,9,9,9,9,9
204.0,1126,18117.229129662523,Kumaraswamy Layout,2,0,1,9,9,9,9,9,9,9
176.0,2360,7457.627118644068,Thanisandra,3,0,1,9,9,9,9,9,9,9
72.0,2307,3120.936280884265,Thanisandra,3,0,1,9,9,9,9,9,9,9
63.0,1275,4941.176470588235,Kumaraswamy Layout,3,0,1,9,9,9,9,9,9,9
52.0,1135,4581.497797356828,Kumaraswamy Layout,2,0,1,9,9,9,9,9,9,9
73.26,1250,5860.800000000001,Hennur,2,0,1,9,9,9,9,9,9,9
57.8,1404,4116.809116809117,Carmelaram,3,0,1,9,9,9,9,9,9,9
63.81,1144,5577.797202797203,Carmelaram,2,0,1,9,9,9,9,9,9,9
62.01,1271,4878.835562549174,Carmelaram,2,0,1,9,9,9,9,9,9,9
89.54,1233,7261.962692619627,Carmelaram,2,0,1,9,9,9,9,9,9,9
91.0,1655,5498.489425981873,Varthur,3,0,1,9,9,9,9,9,9,9
165.0,1400,11785.714285714286,Banashankari,3,1,1,9,9,9,9,9,9,9
71.45,1792,3987.1651785714284,JP Nagar Phase 7,3,0,1,9,9,9,9,9,9,9
61.85,1262,4900.95087163233,Kumaraswamy Layout,3,0,1,9,9,9,9,9,9,9
109.0,1124,9697.508896797153,Kumaraswamy Layout,2,0,1,9,9,9,9,9,9,9
109.0,1515,7194.7194719471945,Bommanahalli,3,0,1,9,9,9,9,9,9,9
106.0,1515,6996.699669966997,Bommanahalli,3,0,1,9,9,9,9,9,9,9
106.0,1650,6424.242424242424,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
87.0,1650,5272.727272727273,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
61.0,1731,3523.9745811669554,RR Nagar,3,0,1,9,9,9,9,9,9,9
181.0,1185,15274.261603375528,RR Nagar,2,0,1,9,9,9,9,9,9,9
94.8,2104,4505.703422053232,Konanakunte,3,0,1,9,9,9,9,9,9,9
189.0,988,19129.554655870445,Adugodi,1,0,1,9,9,9,9,9,9,9
225.99999,1860,12150.537096774193,Adugodi,3,0,1,9,9,9,9,9,9,9
222.0,3265,6799.387442572741,Harlur,4,0,1,9,9,9,9,9,9,9
76.31999,3210,2377.569781931464,Harlur,4,0,1,9,9,9,9,9,9,9
54.43,1482,3672.739541160594,Jakkur,3,0,1,9,9,9,9,9,9,9
136.0,1057,12866.603595080416,Jakkur,2,0,1,9,9,9,9,9,9,9
95.0,2661,3570.086433671552,Yelahanka,3,0,1,9,9,9,9,9,9,9
52.0,1892,2748.414376321353,Yelahanka,3,0,1,9,9,9,9,9,9,9
140.0,1251,11191.047162270184,Hennur,2,0,1,9,9,9,9,9,9,9
140.0,2300,6086.95652173913,Kogilu,3,0,1,9,9,9,9,9,9,9
80.23,2300,3488.2608695652175,Kogilu,3,0,1,9,9,9,9,9,9,9
110.0,1605,6853.582554517134,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
85.23,2215,3847.8555304740407,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
81.98,1705,4808.2111436950145,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
98.98,1640,6035.365853658536,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
80.73,1980,4077.2727272727275,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
84.23,1615,5215.479876160991,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
87.73,1685,5206.52818991098,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
79.48,1755,4528.774928774928,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
128.0,1590,8050.314465408805,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
50.0,1875,2666.6666666666665,Harlur,3,0,1,9,9,9,9,9,9,9
121.0,695,17410.071942446044,Harlur,1,0,1,9,9,9,9,9,9,9
102.0,1760,5795.454545454545,Harlur,3,0,1,9,9,9,9,9,9,9
84.41,1470,5742.1768707483,Harlur,2,0,1,9,9,9,9,9,9,9
112.0,1200,9333.333333333334,Harlur,2,0,1,9,9,9,9,9,9,9
60.0,1630,3680.9815950920247,Harlur,3,0,1,9,9,9,9,9,9,9
60.0,1422,4219.4092827004215,Hennur,3,0,1,9,9,9,9,9,9,9
78.0,1422,5485.232067510548,Hennur,3,0,1,9,9,9,9,9,9,9
99.0,1058,9357.27788279773,Kammanahalli,2,0,1,9,9,9,9,9,9,9
95.05,1545,6152.10355987055,Yelahanka,3,0,1,9,9,9,9,9,9,9
41.79999,1422,2939.5210970464136,Kalyan Nagar,3,0,1,9,9,9,9,9,9,9
72.0,1100,6545.454545454545,Talaghattapura,2,1,1,9,9,9,9,9,9,9
102.0,1275,8000.0,Kumaraswamy Layout,3,0,1,9,9,9,9,9,9,9
111.0,1576,7043.147208121827,Sarjapur Road Wipro To Railway Crossing,3,0,1,9,9,9,9,9,9,9
87.79,1709,5136.922176711527,Sarjapur Road Wipro To Railway Crossing,3,0,1,9,9,9,9,9,9,9
73.56,1245,5908.433734939759,Kannur on Thanisandra Main Road,2,0,1,9,9,9,9,9,9,9
69.16,1113,6213.836477987421,Kannur on Thanisandra Main Road,2,0,1,9,9,9,9,9,9,9
77.78,1040,7478.846153846154,Kannur on Thanisandra Main Road,2,0,1,9,9,9,9,9,9,9
74.52,1183,6299.239222316145,Kannur on Thanisandra Main Road,2,0,1,9,9,9,9,9,9,9
74.28,1129,6579.273693534101,Kannur on Thanisandra Main Road,2,0,1,9,9,9,9,9,9,9
78.73999,1125,6999.1102222222235,Kannur on Thanisandra Main Road,2,0,1,9,9,9,9,9,9,9
46.0,1199,3836.5304420350294,Kannur on Thanisandra Main Road,2,0,1,9,9,9,9,9,9,9
75.95999,815,9320.244171779143,Budigere Cross,2,0,1,9,9,9,9,9,9,9
73.29,1385,5291.696750902528,Varthur,3,0,1,9,9,9,9,9,9,9
40.76,1260,3234.9206349206347,Varthur,2,0,1,9,9,9,9,9,9,9
91.18,651,14006.144393241168,Varthur,1,0,1,9,9,9,9,9,9,9
89.58,1595,5616.300940438871,Varthur,3,0,1,9,9,9,9,9,9,9
77.03,1565,4922.044728434505,Varthur,3,0,1,9,9,9,9,9,9,9
80.05,1330,6018.796992481203,Varthur,2,0,1,9,9,9,9,9,9,9
64.0,1420,4507.042253521126,Kammanahalli,3,0,1,9,9,9,9,9,9,9
70.09999,1208,5802.979304635763,Kalyan Nagar,2,0,1,9,9,9,9,9,9,9
104.0,1307,7957.1537872991585,Kammanahalli,2,0,1,9,9,9,9,9,9,9
106.0,1605,6604.3613707165105,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
124.0,1640,7560.975609756098,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
104.0,1940,5360.8247422680415,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
103.0,1610,6397.515527950311,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
142.0,1590,8930.817610062893,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
91.17,2225,4097.528089887641,Electronic City Phase 2,4,0,1,9,9,9,9,9,9,9
137.0,1395,9820.78853046595,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
106.0,2150,4930.232558139535,Electronic City Phase 2,4,0,1,9,9,9,9,9,9,9
115.0,1650,6969.69696969697,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
109.0,1790,6089.385474860335,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
163.99999,1700,9647.058235294118,Electronic City Phase 2,3,0,1,9,9,9,9,9,9,9
218.0,1776,12274.774774774774,JP Nagar Phase 7,3,0,1,9,9,9,9,9,9,9
279.0,2370,11772.151898734177,JP Nagar Phase 7,3,0,1,9,9,9,9,9,9,9
63.0,3012,2091.633466135458,JP Nagar Phase 7,4,0,1,9,9,9,9,9,9,9
71.45,1300,5496.153846153846,Banashankari,3,0,1,9,9,9,9,9,9,9
63.22,1272,4970.125786163522,Kumaraswamy Layout,3,0,1,9,9,9,9,9,9,9
53.29,1132,4707.597173144876,Kumaraswamy Layout,2,0,1,9,9,9,9,9,9,9
66.12,1463,4519.480519480519,Sarjapur Road Wipro To Railway Crossing,3,0,1,9,9,9,9,9,9,9
195.0,1284,15186.915887850468,Jakkur,2,0,1,9,9,9,9,9,9,9
137.99999,2805,4919.785739750446,Harlur,4,0,1,9,9,9,9,9,9,9
138.99999,2686,5174.981012658228,Yelahanka,3,0,1,9,9,9,9,9,9,9
145.0,2796,5185.979971387696,Yelahanka,3,0,1,9,9,9,9,9,9,9
137.0,2798,4896.354538956398,Yelahanka,3,0,1,9,9,9,9,9,9,9
53.05,2671,1986.1475102957693,Yelahanka,3,0,1,9,9,9,9,9,9,9
51.43,1179,4362.1713316369805,Kasavanahalli,2,0,1,9,9,9,9,9,9,9
75.59999,1143,6614.172353455819,Kasavanahalli,2,0,1,9,9,9,9,9,9,9
52.29,1680,3112.5,Kasavanahalli,3,0,1,9,9,9,9,9,9,9
53.64,1899,2824.644549763033,Kasavanahalli,3,0,1,9,9,9,9,9,9,9
73.2,1937,3779.0397521941145,Kasavanahalli,3,0,1,9,9,9,9,9,9,9
89.0,1304,6825.1533742331285,Yelahanka,2,0,1,9,9,9,9,9,9,9
44.1,1195,3690.3765690376567,other,2,1,1,9,9,9,9,9,9,9
56.05,1093,5128.087831655993,Horamavu,2,0,1,9,9,9,9,9,9,9
61.26,1419,4317.124735729387,RR Nagar,2,0,1,9,9,9,9,9,9,9
51.15,1551,3297.872340425532,RR Nagar,3,0,1,9,9,9,9,9,9,9
47.24,1295,3647.876447876448,RR Nagar,2,0,1,9,9,9,9,9,9,9
49.57,1196,4144.648829431439,RR Nagar,2,0,1,9,9,9,9,9,9,9
60.43,1255,4815.139442231076,RR Nagar,2,0,1,9,9,9,9,9,9,9
50.04,1530,3270.5882352941176,RR Nagar,3,0,1,9,9,9,9,9,9,9
44.83,1267,3538.279400157853,RR Nagar,2,0,1,9,9,9,9,9,9,9
113.99999,1135,10044.051982378855,RR Nagar,2,0,1,9,9,9,9,9,9,9
130.0,1880,6914.893617021276,Begur,3,0,1,9,9,9,9,9,9,9
110.0,2180,5045.871559633028,Begur,4,0,1,9,9,9,9,9,9,9
